segment_id,highway_name,segment_length_m,pronghorn_overlap_high_use,pronghorn_overlap_stopover,elk_overlap_high_use,elk_overlap_stopover,meters_to_pronghorn_highway,meters_to_pronghorn_stopover,meters_to_elk_highway,meters_to_elk_stopover
91215,I 040                       0,160.95,0,0,0,0,150714.32,159376.61,126143.83,130254.31
91216,I 040,160.95,0,0,0,0,150741.33,159405.05,126169.4,130279.97
91269,I 040                       0,160.95,0,0,0,0,150560.85,159226.13,125987.96,130098.58
91270,I 040,160.95,0,0,0,0,150587.86,159254.58,126013.53,130124.24
91321,I 040                       0,160.95,0,0,0,0,150407.39,159075.68,125832.1,129942.86
91323,I 040,160.95,0,0,0,0,150434.4,159104.13,125857.68,129968.52
91375,I 040                       0,160.95,0,0,0,0,150253.94,158925.24,125676.26,129787.15
91376,I 040,160.95,0,0,0,0,150280.96,158953.69,125701.84,129812.82
91429,I 040                       0,160.95,0,0,0,0,150100.52,158774.83,125520.43,129631.45
91430,I 040,160.95,0,0,0,0,150127.54,158803.28,125546.01,129657.13
91483,I 040                       0,160.95,0,0,0,0,149947.11,158624.44,125364.61,129475.77
91484,I 040,160.95,0,0,0,0,149974.13,158652.89,125390.2,129501.45
91536,I 040                       0,160.95,0,0,0,0,149793.71,158474.07,125208.81,129320.1
91537,I 040,160.95,0,0,0,0,149820.74,158502.52,125234.4,129345.79
91589,I 040                       0,160.95,0,0,0,0,149640.33,158323.71,125053.02,129164.45
91590,I 040,160.95,0,0,0,0,149667.36,158352.17,125078.61,129190.14
91642,I 040                       0,160.95,0,0,0,0,149486.97,158173.38,124897.24,129008.81
91643,I 040,160.95,0,0,0,0,149514.0,158201.84,124922.84,129034.5
91694,I 040                       0,160.95,0,0,0,0,149333.64,158023.09,124741.49,128853.19
91695,I 040,160.95,0,0,0,0,149360.66,158051.54,124767.08,128878.87
91747,I 040                       0,160.95,0,0,0,0,149180.49,157873.02,124585.89,128697.73
91748,I 040,160.95,0,0,0,0,149207.33,157901.25,124611.33,128723.26
91798,I 040                       0,160.95,0,0,0,0,149027.4,157723.02,124430.34,128542.32
91799,I 040,160.95,0,0,0,0,149054.02,157750.99,124455.6,128567.66
91850,I 040                       0,160.95,0,0,0,0,148874.33,157573.05,124274.8,128386.92
91851,I 040,160.95,0,0,0,0,148900.72,157600.74,124299.88,128412.08
91902,I 040                       0,160.95,0,0,0,0,148721.28,157423.09,124119.28,128231.54
91903,I 040,160.95,0,0,0,0,148747.44,157450.52,124144.17,128256.51
91954,I 040                       0,160.95,0,0,0,0,148568.02,157272.9,123963.59,128075.98
91955,I 040,160.95,0,0,0,0,148594.18,157300.32,123988.48,128100.95
92006,I 040                       0,160.95,0,0,0,0,148414.4,157122.28,123807.6,127920.12
92007,I 040,160.95,0,0,0,0,148440.93,157150.14,123832.8,127945.4
92058,I 040                       0,160.95,0,0,0,0,148260.79,156971.67,123651.62,127764.27
92059,I 040,160.95,0,0,0,0,148287.7,156999.99,123677.13,127789.87
92110,I 040                       0,160.95,0,0,0,0,148106.74,156820.54,123495.27,127608.06
92111,I 040,160.95,0,0,0,0,148134.04,156849.32,123521.11,127633.98
92162,I 040                       0,160.95,0,0,0,0,147950.55,156666.83,123337.23,127450.11
92163,I 040,160.95,0,0,0,0,147978.24,156696.07,123363.37,127476.34
92181,S 260                       0,160.88,0,0,0,0,120654.59,125691.15,117283.3,120516.23
92182,S 260,160.88,0,0,0,0,120669.84,125706.44,117298.74,120531.56
92215,I 040                       0,160.95,0,0,0,0,147792.17,156510.32,123177.56,127290.51
92216,I 040,160.95,0,0,0,0,147820.04,156539.81,123203.82,127316.87
92235,S 260                       0,160.88,0,0,0,0,120718.26,125754.03,117342.69,120578.26
92236,S 260,160.88,0,0,0,0,120733.18,125768.99,117357.79,120593.25
92270,I 040                       0,160.95,0,0,0,0,147632.09,156351.44,123016.84,127129.82
92271,I 040,160.95,0,0,0,0,147660.23,156381.33,123043.25,127156.33
92290,S 260                       0,160.88,0,0,0,0,120764.98,125799.92,117384.97,120623.28
92291,S 260,160.88,0,0,0,0,120780.21,125815.18,117400.38,120638.58
92325,I 040                       0,160.95,0,0,0,0,147471.35,156191.32,122855.99,126968.95
92326,I 040,160.95,0,0,0,0,147499.54,156221.36,122882.37,126995.44
92345,S 260                       0,160.88,0,0,0,0,120802.3,125836.4,117417.87,120658.9
92346,S 260,160.88,0,0,0,0,120810.08,125844.21,117425.79,120666.73
92380,I 040                       0,160.95,0,0,0,0,147310.4,156030.65,122695.28,126808.22
92381,I 040,160.95,0,0,0,0,147338.6,156060.7,122721.65,126834.7
92399,S 260                       0,160.88,0,0,0,0,120840.77,125874.03,117451.96,120695.68
92400,S 260,160.88,0,0,0,0,120840.04,125873.31,117451.31,120694.98
92434,I 040                       0,160.95,0,0,0,0,147149.45,155869.92,122534.61,126647.52
92435,I 040,160.95,0,0,0,0,147177.65,155899.97,122560.97,126673.99
92453,S 260                       0,160.88,0,0,0,0,120875.98,125908.37,117482.66,120729.16
92454,S 260,160.88,0,0,0,0,120875.28,125907.68,117482.04,120728.48
92487,I 040                       0,160.95,0,0,0,0,146988.5,155709.19,122373.94,126486.82
92488,I 040,160.95,0,0,0,0,147016.7,155739.25,122400.3,126513.29
92505,S 260                       0,160.88,0,0,0,0,120910.72,125942.22,117512.88,120762.15
92506,S 260,160.88,0,0,0,0,120910.01,125941.53,117512.26,120761.48
92539,I 040                       0,160.95,0,0,0,0,146827.55,155548.46,122213.27,126326.12
92540,I 040,160.95,0,0,0,0,146855.74,155578.52,122239.63,126352.58
92557,S 260                       0,160.88,0,0,0,0,120945.5,125976.11,117543.16,120795.19
92558,S 260,160.88,0,0,0,0,120944.81,125975.43,117542.56,120794.53
92591,I 040                       0,160.95,0,0,0,0,146666.6,155387.73,122052.6,126165.42
92592,I 040,160.95,0,0,0,0,146694.79,155417.79,122078.95,126191.88
92610,S 260                       0,160.88,0,0,0,0,120974.27,126003.98,117567.41,120822.22
92611,S 260,160.88,0,0,0,0,120973.82,126003.54,117567.05,120821.8
92643,I 040                       0,160.95,0,0,0,0,146505.64,155227.0,121891.93,126004.72
92644,I 040,160.95,0,0,0,0,146533.84,155257.07,121918.28,126031.18
92663,S 260                       0,160.88,0,0,0,0,120989.19,126017.97,117577.76,120835.36
92664,S 260,160.88,0,0,0,0,120989.04,126017.84,117577.7,120835.25
92697,I 040                       0,160.95,0,0,0,0,146344.69,155066.28,121731.26,125844.02
92698,I 040,160.95,0,0,0,0,146372.89,155096.34,121757.61,125870.48
92714,S 260                       0,160.88,0,0,0,0,120989.24,126017.09,117573.24,120833.64
92715,S 260,160.88,0,0,0,0,120989.38,126017.24,117573.47,120833.81
92747,I 040                       0,160.95,0,0,0,0,146183.74,154905.55,121570.6,125683.32
92749,I 040,160.95,0,0,0,0,146211.94,154935.62,121596.94,125709.78
92765,S 260                       0,160.88,0,0,0,0,120977.56,126004.46,117557.0,120820.18
92766,S 260,160.88,0,0,0,0,120977.84,126004.76,117557.38,120820.5
92799,I 040                       0,160.95,0,0,0,0,146022.79,154744.83,121409.93,125522.62
92800,I 040,160.95,0,0,0,0,146050.99,154774.89,121436.27,125549.08
92816,S 260                       0,160.88,0,0,0,0,120965.5,125991.45,117540.39,120806.35
92817,S 260,160.88,0,0,0,0,120965.65,125991.62,117540.64,120806.54
92849,I 040                       0,160.95,0,0,0,0,145861.84,154584.1,121249.26,125361.92
92850,I 040,160.95,0,0,0,0,145890.03,154614.17,121275.6,125388.38
92866,S 260                       0,160.88,0,0,0,0,120967.11,125992.1,117537.45,120806.19
92867,S 260,160.88,0,0,0,0,120966.89,125991.9,117537.33,120806.01
92899,I 040                       0,160.95,0,0,0,0,145700.89,154423.38,121088.6,125201.22
92900,I 040,160.95,0,0,0,0,145729.08,154453.45,121114.93,125227.68
92916,S 260                       0,160.88,0,0,0,0,120987.37,126011.4,117553.19,120824.69
92918,S 260,160.88,0,0,0,0,120986.79,126010.83,117552.7,120824.14
92949,I 040                       0,160.95,0,0,0,0,145539.94,154262.66,120927.93,125040.53
92950,I 040,160.95,0,0,0,0,145568.13,154292.73,120954.26,125066.98
92966,S 260                       0,160.88,0,0,0,0,121017.83,126040.89,117579.18,120853.4
92968,S 260,160.88,0,0,0,0,121017.3,126040.38,117578.74,120852.91
92999,I 040                       0,160.95,0,0,0,0,145378.98,154101.94,120767.26,124879.83
93001,I 040,160.95,0,0,0,0,145407.18,154132.01,120793.6,124906.28
93017,S 260                       0,160.88,0,0,0,0,121030.79,126052.88,117587.62,120864.6
93019,S 260,160.88,0,0,0,0,121030.78,126052.88,117587.7,120864.62
93051,I 040                       0,160.95,0,0,0,0,145218.03,153941.21,120606.6,124719.13
93052,I 040,160.95,0,0,0,0,145246.23,153971.29,120632.93,124745.58
93068,S 260                       0,160.88,0,0,0,0,121026.04,126047.13,117578.34,120858.08
93070,S 260,160.88,0,0,0,0,121026.18,126047.28,117578.57,120858.25
93102,I 040                       0,160.95,0,0,0,0,145057.09,153780.58,120445.88,124558.38
93103,I 040,160.95,0,0,0,0,145085.28,153810.62,120472.23,124584.85
93119,S 260                       0,160.88,0,0,0,0,121020.23,126040.31,117568.0,120850.48
93121,S 260,160.88,0,0,0,0,121020.3,126040.4,117568.17,120850.59
93152,I 040                       0,160.95,0,0,0,0,144896.35,153620.54,120284.98,124397.48
93153,I 040,160.95,0,0,0,0,144924.48,153650.44,120311.35,124423.96
93170,S 260                       0,160.88,0,0,0,0,121023.67,126042.74,117566.94,120852.16
93172,S 260,160.88,0,0,0,0,121023.45,126042.54,117566.8,120851.97
93204,I 040                       0,160.95,0,0,0,0,144736.21,153461.59,120124.22,124236.75
93205,I 040,160.95,0,0,0,0,144764.22,153491.29,120150.54,124263.17
93220,S 260                       0,160.88,0,0,0,0,121040.86,126058.91,117579.63,120867.58
93221,S 260,160.88,0,0,0,0,121040.43,126058.51,117579.29,120867.19
93253,I 040                       0,160.95,0,0,0,0,144577.21,153304.31,119964.1,124076.68
93254,I 040,160.95,0,0,0,0,144605.02,153333.74,119990.29,124102.97
93268,S 260                       0,160.88,0,0,0,0,121062.39,126079.42,117596.68,120887.35
93269,S 260,160.88,0,0,0,0,121061.95,126079.0,117596.33,120886.95
93301,I 040                       0,160.95,0,0,0,0,144419.89,153149.24,119805.15,123917.81
93302,I 040,160.95,0,0,0,0,144447.39,153178.27,119831.12,123943.88
93316,S 260                       0,160.88,0,0,0,0,121082.31,126098.31,117612.13,120905.51
93317,S 260,160.88,0,0,0,0,121081.97,126097.99,117611.88,120905.21
93349,I 040                       0,160.95,0,0,0,0,144264.53,152996.6,119647.71,123760.48
93350,I 040,160.95,0,0,0,0,144291.81,153025.36,119673.5,123786.37
93364,S 260                       0,160.88,0,0,0,0,121096.83,126111.79,117622.17,120918.27
93365,S 260,160.88,0,0,0,0,121096.55,126111.53,117621.98,120918.02
93397,I 040                       0,160.95,0,0,0,0,144111.74,152847.04,119492.35,123605.27
93398,I 040,160.95,0,0,0,0,144138.79,152875.53,119517.96,123630.97
93412,S 260                       0,160.88,0,0,0,0,121111.61,126125.52,117632.48,120931.28
93413,S 260,160.88,0,0,0,0,121111.25,126125.18,117632.21,120930.96
93444,I 040                       0,160.95,0,0,0,0,143961.83,152700.82,119339.42,123452.51
93445,I 040,160.95,0,0,0,0,143988.56,152728.94,119364.76,123477.94
93460,S 260                       0,160.88,0,0,0,0,121145.77,126158.65,117662.27,120963.72
93461,S 260,160.88,0,0,0,0,121144.7,126157.6,117661.29,120962.68
93493,I 040                       0,160.95,0,0,0,0,143813.22,152556.1,119187.61,123300.89
93494,I 040,160.95,0,0,0,0,143839.97,152584.24,119212.97,123326.33
93508,S 260                       0,160.88,0,0,0,0,121200.26,126212.12,117712.53,121016.54
93509,S 260,160.88,0,0,0,0,121199.35,126211.24,117711.72,121015.67
93541,I 040                       0,160.95,0,0,0,0,143662.4,152408.83,119033.92,123147.35
93542,I 040,160.95,0,0,0,0,143689.55,152437.44,119059.62,123173.14
93557,S 260                       0,160.88,0,0,0,0,121222.8,126233.6,117730.67,121037.34
93558,S 260,160.88,0,0,0,0,121222.64,126233.47,117730.61,121037.22
93590,I 040                       0,160.95,0,0,0,0,143508.51,152257.97,118877.66,122991.22
93591,I 040,160.95,0,0,0,0,143536.01,152286.99,118903.65,123017.3
93606,S 260                       0,160.88,0,0,0,0,121235.25,126244.97,117738.68,121048.03
93607,S 260,160.88,0,0,0,0,121234.76,126244.5,117738.28,121047.57
93639,I 040                       0,160.95,0,0,0,0,143352.06,152104.01,118719.38,122833.03
93640,I 040,160.95,0,0,0,0,143379.87,152133.41,118745.6,122859.36
93656,S 260                       0,160.88,0,0,0,0,121270.89,126279.55,117769.98,121081.94
93657,S 260,160.88,0,0,0,0,121270.07,126278.75,117769.25,121081.16
93689,I 040                       0,160.95,0,0,0,0,143193.55,151947.4,118559.58,122673.3
93690,I 040,160.95,0,0,0,0,143221.6,151977.12,118585.98,122699.8
93706,S 260                       0,160.88,0,0,0,0,121305.77,126313.35,117800.5,121115.09
93707,S 260,160.88,0,0,0,0,121305.17,126312.77,117799.99,121114.53
93739,I 040                       0,160.95,0,0,0,0,143033.99,151789.36,118399.1,122512.86
93740,I 040,160.95,0,0,0,0,143062.14,151819.21,118425.55,122539.42
93756,S 260                       0,160.88,0,0,0,0,121337.38,126343.87,117827.76,121144.97
93757,S 260,160.88,0,0,0,0,121336.56,126343.08,117827.03,121144.19
93789,I 040                       0,160.95,0,0,0,0,142874.23,151631.03,118238.5,122352.3
93790,I 040,160.95,0,0,0,0,142902.38,151660.89,118264.95,122378.86
93806,S 260                       0,160.88,0,0,0,0,121385.15,126390.57,117871.29,121191.05
93807,S 260,160.88,0,0,0,0,121384.17,126389.61,117870.39,121190.11
93839,I 040                       0,160.95,0,0,0,0,142714.46,151472.7,118077.89,122191.73
93840,I 040,160.95,0,0,0,0,142742.62,151502.56,118104.35,122218.29
93856,S 260                       0,160.88,0,0,0,0,121422.5,126426.83,117904.33,121226.69
93857,S 260,160.88,0,0,0,0,121421.93,126426.28,117903.85,121226.16
93889,I 040                       0,160.95,0,0,0,0,142554.7,151314.37,117917.29,122031.16
93890,I 040,160.95,0,0,0,0,142582.86,151344.24,117943.75,122057.73
93906,S 260                       0,160.88,0,0,0,0,121447.44,126450.65,117924.91,121249.89
93907,S 260,160.88,0,0,0,0,121446.94,126450.17,117924.5,121249.43
93939,I 040                       0,160.95,0,0,0,0,142394.94,151156.05,117756.69,121870.6
93940,I 040,160.95,0,0,0,0,142423.11,151185.93,117783.16,121897.17
93955,S 260                       0,160.88,0,0,0,0,121471.91,126473.99,117945.01,121272.62
93956,S 260,160.88,0,0,0,0,121471.42,126473.52,117944.6,121272.15
93987,I 040                       0,160.95,0,0,0,0,142235.18,150997.73,117596.09,121710.03
93988,I 040,160.95,0,0,0,0,142263.35,151027.62,117622.56,121736.61
94003,S 260                       0,160.88,0,0,0,0,121496.3,126497.24,117965.05,121295.26
94004,S 260,160.88,0,0,0,0,121495.8,126496.77,117964.64,121294.8
94035,I 040                       0,160.95,0,0,0,0,142075.43,150839.42,117435.49,121549.47
94036,I 040,160.95,0,0,0,0,142103.6,150869.31,117461.96,121576.05
94051,S 260                       0,160.88,0,0,0,0,121520.85,126520.64,117985.24,121318.06
94052,S 260,160.88,0,0,0,0,121520.34,126520.16,117984.83,121317.6
94083,I 040                       0,160.95,0,0,0,0,141915.68,150681.12,117274.89,121388.91
94084,I 040,160.95,0,0,0,0,141943.86,150711.01,117301.37,121415.49
94099,S 260                       0,160.88,0,0,0,0,121545.33,126543.97,118005.39,121340.81
94100,S 260,160.88,0,0,0,0,121544.86,126543.52,118005.0,121340.37
94131,I 040                       0,160.95,0,0,0,0,141755.93,150522.82,117114.3,121228.35
94132,I 040,160.95,0,0,0,0,141784.11,150552.72,117140.77,121254.93
94147,S 260                       0,160.88,0,0,0,0,121559.19,126556.66,118014.89,121352.92
94148,S 260,160.88,0,0,0,0,121559.19,126556.69,118014.98,121352.95
94179,I 040                       0,160.95,0,0,0,0,141596.19,150364.53,116953.7,121067.79
94180,I 040,160.95,0,0,0,0,141624.37,150394.43,116980.18,121094.37
94195,S 260                       0,160.88,0,0,0,0,121540.95,126537.25,117992.32,121332.93
94196,S 260,160.88,0,0,0,0,121541.66,126537.99,117993.13,121333.68
94227,I 040                       0,160.95,0,0,0,0,141436.45,150206.25,116793.11,120907.24
94228,I 040,160.95,0,0,0,0,141464.64,150236.16,116819.59,120933.82
94243,S 260                       0,160.88,0,0,0,0,121488.66,126483.84,117935.94,121278.99
94244,S 260,160.88,0,0,0,0,121490.05,126485.25,117937.41,121280.41
94275,I 040                       0,160.95,0,0,0,0,141276.71,150047.97,116632.52,120746.68
94276,I 040,160.95,0,0,0,0,141304.9,150077.88,116659.0,120773.27
94291,S 260                       0,160.88,0,0,0,0,121411.23,126405.36,117854.72,121200.02
94292,S 260,160.88,0,0,0,0,121412.87,126407.02,117856.44,121201.69
94323,I 040                       0,160.95,0,0,0,0,141116.97,149889.68,116471.92,120586.12
94324,I 040,160.95,0,0,0,0,141145.17,149919.59,116498.41,120612.71
94339,S 260                       0,160.88,0,0,0,0,121341.62,126334.67,117781.23,121128.84
94340,S 260,160.88,0,0,0,0,121342.71,126335.78,117782.4,121129.96
94371,I 040                       0,160.95,0,0,0,0,140957.23,149731.39,116311.33,120425.57
94372,I 040,160.95,0,0,0,0,140985.43,149761.3,116337.82,120452.16
94387,S 260                       0,160.88,0,0,0,0,121310.25,126302.11,117745.62,121095.75
94388,S 260,160.88,0,0,0,0,121310.45,126302.34,117745.91,121095.98
94419,I 040                       0,160.95,0,0,0,0,140797.5,149573.11,116150.73,120265.01
94420,I 040,160.95,0,0,0,0,140825.7,149603.01,116177.23,120291.61
94435,S 260                       0,160.88,0,0,0,0,121315.06,126305.7,117746.09,121098.8
94436,S 260,160.88,0,0,0,0,121314.91,126305.57,117746.03,121098.68
94467,I 040                       0,160.95,0,0,0,0,140637.76,149414.82,115990.14,120104.45
94468,I 040,160.95,0,0,0,0,140665.97,149444.73,116016.64,120131.06
94483,S 260                       0,160.88,0,0,0,0,121311.08,126300.49,117737.77,121093.06
94484,S 260,160.88,0,0,0,0,121311.24,126300.67,117738.02,121093.26
94515,I 040                       0,160.95,0,0,0,0,140478.03,149256.52,115829.55,119943.9
94516,I 040,160.95,0,0,0,0,140506.25,149286.44,115856.05,119970.5
94531,S 260                       0,160.88,0,0,0,0,121314.92,126303.09,117737.29,121095.14
94532,S 260,160.88,0,0,0,0,121314.66,126302.86,117737.12,121094.93
94563,I 040                       0,160.95,0,0,0,0,140318.19,149098.06,115668.9,119783.28
94564,I 040,160.95,0,0,0,0,140346.44,149128.02,115695.42,119809.91
94579,S 260                       0,160.88,0,0,0,0,121328.25,126315.18,117746.3,121106.72
